id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,observerUid,processingStatus,duplicateQuantity,labelProject,recordEnteredBy,dateEntered,dateLastModified,modified,sourcePrimaryKey.dbpk,recordID,references
858585,UCSB,IZC,,PreservedSpecimen,12a5da2f-b49c-4506-9c4b-8bbec20e75ff,UCSB-IZC00039879,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,4/20/20,2020,4,20,111,NA,4/20/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232036,urn:uuid:a8294578-bbcd-4c16-bf84-ffb110dc1b1a,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858585
858586,UCSB,IZC,,PreservedSpecimen,2002f493-2343-451d-9191-aa513c47a227,UCSB-IZC00041980,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,4/20/20,2020,4,20,111,NA,4/20/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232037,urn:uuid:2f698b67-fe7b-4b2b-83e6-4027a6320c31,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858586
858604,UCSB,IZC,,PreservedSpecimen,8490d060-5e85-42ab-af66-6828012b5214,UCSB-IZC00041521,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,3/19/20,2020,3,19,79,NA,3/19/20,"Cold AM, Partly Cloudy",,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232055,urn:uuid:ab519c33-aca5-4144-85b6-a762eff1c21e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858604
858613,UCSB,IZC,,PreservedSpecimen,9288b8f9-26ec-4719-a2ca-07490024610c,UCSB-IZC00041574,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232064,urn:uuid:7fba7fbe-c1b4-4a9e-a01c-2535e1a7e9c3,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858613
858614,UCSB,IZC,,PreservedSpecimen,a891f8b3-97e4-4c67-b1f8-3d3b15e545f6,UCSB-IZC00041517,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232065,urn:uuid:965a0d33-d504-4e06-8406-068483cff360,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858614
858615,UCSB,IZC,,PreservedSpecimen,e6a5b0ac-c264-4291-9d77-b3aead14809c,UCSB-IZC00041462,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232066,urn:uuid:7afb1789-8a84-44c6-bf85-b79415638448,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858615
858616,UCSB,IZC,,PreservedSpecimen,aa665c16-8fec-42c7-b450-ced7d4fe2fa6,UCSB-IZC00041467,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_04,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.388092,-118.88953,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232067,urn:uuid:ffa7fdc7-b253-4079-9ab9-3730c1c8f10e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858616
858637,UCSB,IZC,,PreservedSpecimen,59c711d9-f2e0-4659-83da-cee24fa36924,UCSB-IZC00041480,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_07,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.390363,-118.89511,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232088,urn:uuid:dd4cc165-7dea-4269-9dfe-b954bc64ac2e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858637
858638,UCSB,IZC,,PreservedSpecimen,b02e250d-9467-4f57-8b19-95eed82ed7c5,UCSB-IZC00041512,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_07,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.390363,-118.89511,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232089,urn:uuid:396a617a-ce95-4a42-9b90-983a7eefcf33,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858638
858639,UCSB,IZC,,PreservedSpecimen,8d831620-f63c-456f-bb2c-c91b3965df97,UCSB-IZC00041040,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,13-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_07,NA,NA,,,NA,NA,,,NA,NA,Adult,Male,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.390363,-118.89511,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232090,urn:uuid:fd4b0339-40e5-49fe-94fd-289f41541aaa,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858639
858673,UCSB,IZC,,PreservedSpecimen,f48ffabe-f902-430b-9354-4dbda26ae959,UCSB-IZC00040857,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,14-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_08,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.387065,-118.891438,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232124,urn:uuid:67ee79ed-9515-48f8-96cc-0346e8fba08e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858673
858674,UCSB,IZC,,PreservedSpecimen,5f7fd5b8-ca1e-4dbd-949a-95de78207b97,UCSB-IZC00040843,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,14-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_08,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.387065,-118.891438,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232125,urn:uuid:2e970a38-634d-4de0-be90-c28b92dca02b,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858674
858675,UCSB,IZC,,PreservedSpecimen,fa817905-627c-47bf-9441-1092f2073d19,UCSB-IZC00040846,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,14-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_08,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.387065,-118.891438,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232126,urn:uuid:f036c0b3-92ba-47b9-b003-06f28858a2ee,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858675
858706,UCSB,IZC,,PreservedSpecimen,8adf1a65-984a-4197-abef-5b5f594e9939,UCSB-IZC00040827,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,4/20/20,2020,4,20,111,NA,4/20/20,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232157,urn:uuid:889c594f-b87e-47d5-a4d2-4472d8d5f7e7,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858706
858707,UCSB,IZC,,PreservedSpecimen,9e76a251-6c4b-488c-bd8d-f346f0d80ea4,UCSB-IZC00040844,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,4/20/20,2020,4,20,111,NA,4/20/20,,,,,SCR_01,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.363911,-118.999505,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232158,urn:uuid:eaf5c38a-9213-40f4-8d78-cceca532f468,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858707
858719,UCSB,IZC,,PreservedSpecimen,ac359433-da5e-4338-aa47-f44f0d6f03a6,UCSB-IZC00040751,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232170,urn:uuid:32cacc43-16b2-40ef-bb98-c4cbaaa854ea,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858719
858720,UCSB,IZC,,PreservedSpecimen,89de7683-b714-4f41-8d78-a1686c331124,UCSB-IZC00040812,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232171,urn:uuid:a3281d43-3675-47df-ad76-081213968d60,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858720
858721,UCSB,IZC,,PreservedSpecimen,d680ac78-ecef-405e-9798-52afa34ce3bd,UCSB-IZC00040851,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232172,urn:uuid:f7306b04-cec9-4657-88b8-64b16b96313d,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858721
858722,UCSB,IZC,,PreservedSpecimen,14e4d103-da0b-4dd7-9ab1-868f43e3adb8,UCSB-IZC00040787,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232173,urn:uuid:5a1f92ac-e24b-49fc-807f-cbe15e8666fd,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858722
858723,UCSB,IZC,,PreservedSpecimen,03127b9a-e96f-4b72-9f70-937de0976e48,UCSB-IZC00040823,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232174,urn:uuid:3b8bcced-3cc5-498a-92eb-4fec3196265d,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858723
858724,UCSB,IZC,,PreservedSpecimen,2060448e-109d-4acd-9218-74807f354b97,UCSB-IZC00040855,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232175,urn:uuid:35d8a9c8-622a-4cdb-96eb-e0604bcf1011,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858724
858725,UCSB,IZC,,PreservedSpecimen,73178ccc-c2be-4dfb-9248-907ce1772711,UCSB-IZC00040845,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232176,urn:uuid:6843e9b0-5529-46b2-9388-3453369d969e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858725
858726,UCSB,IZC,,PreservedSpecimen,269af69f-c655-4467-bf53-00f843831738,UCSB-IZC00040841,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232177,urn:uuid:a37dfd4e-7e49-491d-89ec-ebaed5e5806e,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858726
858727,UCSB,IZC,,PreservedSpecimen,b009afdc-bc16-451d-a55f-35c01f7ff62f,UCSB-IZC00040783,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232178,urn:uuid:7216f6e2-f75e-4e92-a194-f0c28086934c,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858727
858728,UCSB,IZC,,PreservedSpecimen,1d0ba6a7-1ec3-472e-8852-c9e675bb3e6c,UCSB-IZC00040801,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232179,urn:uuid:653f982d-9caa-4518-b007-75806312d9c1,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858728
858729,UCSB,IZC,,PreservedSpecimen,0cceeb80-7299-4bff-8427-e8f8473b2c5f,UCSB-IZC00040828,,Animalia|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Hymenoptera|Apocrita|Aculeata|Apoidea|Halictidae|Halictinae|Halictini|Agapostemon,Animalia,Arthropoda,Insecta,Hymenoptera,Halictidae,Agapostemon texanus,233806,"Cresson, 1872",Agapostemon,,texanus,,,Species,Charlie Thrift,20-Jan-21,,,,,,Evan Hobson,,,7/16/20,2020,7,16,198,NA,7/16/20,,,,,SCR_03,NA,NA,,,NA,NA,,,NA,NA,Adult,Female,1,Pinned,United States,California,Ventura,,Santa Clara River,,0,,34.389062,-118.889657,WGS84,NA,,,,GPS,,,NA,NA,NA,NA,NA,,,NA,NA,,NA,,,2/15/22 18:40,2/15/22 18:41,2/10/21 16:51,232180,urn:uuid:4a1a25c9-279c-4962-9cff-db23118e86be,https://serv.biokic.asu.edu/ecdysis/collections/individual/index.php?occid=858729
